Team,Season,id,firstName,lastName,sweaterNumber,positionCode,city,country,latitude,longitude
WSH,20132014,8467365,John,Erskine,4,D,Kingston,CAN,44.230687,-76.481323
PHI,20082009,8467369,Ossi,Vaananen,23,D,Vantaa,FIN,60.2933337,25.0407809
NSH,20172018,8467370,Mike,Fisher,12,C,Peterborough,CAN,44.3048009,-78.3199496
NSH,20162017,8467371,Mike,Ribeiro,63,C,Montréal,CAN,45.5031824,-73.5698065
NYI,20032004,8467372,Justin,Papineau,26,C,Ottawa,CAN,45.4164666,-75.6517255
TBL,20052006,8467373,Norman,Milley,14,R,Toronto,CAN,43.6534817,-79.3839347
BOS,20022003,8467374,Jonathan,Girard,55,D,Rawdon,CAN,46.0454129,-73.7107666
BUF,20022003,8467376,Jaroslav,Kristek,29,R,Zlin,CZE,49.226766,17.6667415
BOS,20072008,8467378,Bobby,Allen,38,D,Weymouth,USA,42.2212188,-70.9391625
COL,20032004,8467379,Steve,Moore,36,C,Windsor,CAN,42.3167397,-83.0373389
DET,20032004,8467381,Ryan,Barnes,52,L,Dunnville,CAN,42.9059168,-79.6188457
VAN,20062007,8467383,Tyler,Bouck,54,R,Camrose,CAN,53.013131,-112.840576
OTT,20012002,8467384,Chris,Bala,52,L,Alexandria,USA,38.8051095,-77.0470229
CHI,20062007,8467386,Denis,Arkhipov,19,C,Kazan,RUS,55.7823547,49.1242266
ANA,20072008,8467387,Joe,Dipenta,33,D,Barrie,CAN,44.3893208,-79.6901302
CBJ,20022003,8467388,Paul,Manning,17,D,Red Deer,CAN,52.2690628,-113.8141464
DET,20152016,8467389,Brad,Richards,17,C,Murray Harbour,CAN,46.0040525,-62.5231729
ANA,20142015,8467391,Jason,LaBarbera,30,G,Burnaby,CAN,49.2433804,-122.972545
MTL,20082009,8467392,Alex,Henry,24,D,Elliot Lake,CAN,46.373464,-82.652893
ANA,20102011,8467393,Jarkko,Ruutu,37,L,Helsinki,FIN,60.1674881,24.9427473
DAL,20142015,8467396,Erik,Cole,72,L,Oswego,USA,43.4112973,-76.1279841
PHI,20062007,8467397,Dimitri,Afanasenkov,27,L,Arkhangelsk,RUS,64.543022,40.537121
OTT,20032004,8467399,Julien,Vauclair,42,D,Delemont,SUI,47.3615882,7.354445
ANA,20172018,8467400,Francois,Beauchemin,23,D,Sorel,CAN,46.044404,-73.104744
CBJ,20032004,8467402,Mike,Pandolfo,39,L,Winchester,USA,39.1852184,-78.1652404
BOS,20172018,8467407,Brian,Gionta,12,R,Rochester,USA,43.157285,-77.615214
PHI,20112012,8467408,Matt,Walker,8,D,Beaverlodge,CAN,55.2106188,-119.4286716
NJD,20122013,8467412,Alexei,Ponikarovsky,12,L,Kiev,UKR,50.4500336,30.5241361
FLA,20012002,8467414,Ryan,Jardine,32,L,Ottawa,CAN,45.4208777,-75.6901106
NYI,20072008,8467416,Josef,Vasicek,63,C,Havlickuv Brod,CZE,49.606942,15.5795748
FLA,20032004,8467417,Eric,Beaudoin,38,L,Ottawa,CAN,45.4164666,-75.6517255
CAR,20022003,8467418,Tommy,Vestlund,16,L,Fors,SWE,60.2078658,16.3071709
VAN,20022003,8467421,Mikko,Jokela,27,D,Lappeenranta,FIN,61.0583713,28.1862742
NJD,20092010,8467422,Rob,Davison,29,D,St. Catharines,CAN,43.1579812,-79.2441003
ANA,20152016,8467423,Shawn,Horcoff,22,C,Trail,CAN,49.0945296,-117.7097659
ANA,20032004,8467425,Petr,Schastlivy,27,L,Yaroslavl,RUS,57.6263877,39.8933705
NYI,20072008,8467427,Kip,Brennan,37,L,Kingston,CAN,44.230687,-76.481323
FLA,20132014,8467428,Krys,Barch,21,R,Hamilton,CAN,43.2560802,-79.8728583
WSH,20012002,8467429,Chris,Corrinet,48,R,Trumbull,USA,41.2428742,-73.2006687
PIT,20082009,8467430,Dany,Sabourin,30,G,Val-d'Or,CAN,48.1023356,-77.7875715
NJD,20102011,8467436,Jay,Leach,33,D,Syracuse,USA,43.0481221,-76.1474244
SJS,20032004,8467438,Miroslav,Zalesak,32,R,Skalica,SVK,48.8461007,17.2287837
CAR,20112012,8467439,Jaroslav,Spacek,8,D,Rokycany,CZE,49.7428813,13.594778
NYR,20032004,8467440,Mike,Siklenka,18,L,Meadow Lake,CAN,54.13026,-108.435059
NSH,20062007,8467444,Patrick,Leahy,28,R,Brighton,USA,39.983721,-104.8110775
MTL,20002001,8467445,Francis,Belanger,23,L,Bellefeuille,CAN,45.7856278,-74.0798851
ATL,20052006,8467450,Tomas,Kloucek,5,D,Prague,CZE,50.0596288,14.4464593
CHI,20152016,8467452,Rob,Scuderi,47,D,Syosset,USA,40.8262101,-73.502068
DAL,20112012,8467453,Andrew,Raycroft,30,G,Belleville,CAN,44.1633264,-77.3852556
LAK,20052006,8467461,Ryan,Flinn,49,L,Halifax,CAN,44.648618,-63.5859487
DET,20132014,8467463,Mikael,Samuelsson,37,R,Mariefred,SWE,59.2599454,17.2229487
LAK,20112012,8467466,Trent,Hunter,47,R,Red Deer,CAN,52.2690628,-113.8141464
MIN,20002001,8467468,Pavel,Patera,23,L,Kladno,CZE,50.1478497,14.1025379
EDM,20072008,8467469,Allan,Rourke,52,D,Mississauga,CAN,43.5896231,-79.6443879
SJS,20022003,8467475,Jesse,Fibiger,53,D,Victoria,CAN,48.4283182,-123.364953
DET,20122013,8467478,Kent,Huskins,3,D,Almonte,CAN,45.226049,-76.1945277
COL,20082009,8467483,Tyler,Arnason,39,C,Oklahoma City,USA,35.4729886,-97.5170536
PHX,20062007,8467486,Mike,Morrison,1,G,Medford,USA,42.4184296,-71.1061639
TOR,20062007,8467488,Erik,Westrum,39,C,Minneapolis,USA,44.9772995,-93.2654692
TOR,20092010,8467491,Rickard,Wallin,51,C,Stockholm,SWE,59.3251172,18.0710935
OTT,20162017,8467493,Chris,Neil,25,R,Flesherton,CAN,44.2610602,-80.5457496
MTL,20162017,8467496,Andrei,Markov,79,D,Voskresensk,RUS,55.322518,38.6816824
WSH,20032004,8467497,Rastislav,Stana,1,G,Kosice,SVK,48.7172272,21.2496774
LAK,20032004,8467499,Tomas,Zizka,5,D,Sternberk,CZE,49.730712,17.2988474
PHI,20012002,8467500,Tomas,Divisek,18,R,Most,CZE,50.5032737,13.636112
CGY,20102011,8467502,Ales,Kotalik,26,R,Jindrichuv Hradec,CZE,49.1443265,15.003354
TOR,20002001,8467510,Petr,Svoboda,23,D,Jihlava,CZE,49.396064,15.5903065
SJS,20102011,8467511,Antero,Niittymaki,30,G,Turku,FIN,60.4517531,22.2670522
DET,20152016,8467514,Pavel,Datsyuk,13,C,Sverdlovsk,RUS,56.839104,60.60825
PHX,20072008,8467516,Niko,Kapanen,39,C,Hämeenlinna,FIN,60.9948584,24.46654
DAL,20102011,8467519,Karlis,Skrastins,37,D,Riga,LAT,56.9493977,24.1051846
TOR,20082009,8467531,Jonas,Frogren,24,D,Falun,SWE,60.6070068,15.6323059
MTL,20002001,8467534,Johan,Witehall,39,L,Gothenburg,SWE,57.7072326,11.9670171
DAL,20052006,8467535,Jaroslav,Svoboda,11,L,Cervenka,CZE,49.7186878,17.0853904
NJD,20062007,8467540,Jim,Fahey,6,D,Boston,USA,42.3554334,-71.060511
PHI,20002001,8467541,Petr,Hubacek,21,C,Brno,CZE,49.1922443,16.6113382
DAL,20122013,8467543,Toby,Petersen,34,C,Minneapolis,USA,44.9772995,-93.2654692
NJD,20142015,8467545,Michael,Ryder,17,R,Bonavista,CAN,48.6541763,-53.110338
WSH,20032004,8467548,Matthew,Yeats,31,G,Innisfail,CAN,52.0274651,-113.9502354
NSH,20032004,8467553,Michael,Farrell,40,R,Edina,USA,44.8897027,-93.3501222
TBL,20052006,8467557,Martin,Cibak,8,C,Liptovský Mikuláš,SVK,49.0835785,19.612785
ANA,20052006,8467558,Bruno,St. Jacques,28,D,Montréal,CAN,45.5031824,-73.5698065
DET,20062007,8467564,Matt,Hussey,43,C,New Haven,USA,41.3082138,-72.9250518
TOR,20072008,8467565,John,Pohl,21,C,Rochester,USA,43.157285,-77.615214
CHI,20012002,8467577,Matt,Henderson,16,L,White Bear Lake,USA,45.0838098,-93.0069304
NYI,20112012,8467579,Trevor,Gillies,14,L,Cambridge,CAN,43.3600536,-80.3123023
PIT,20122013,8467580,Mark,Eaton,4,D,Wilmington,USA,39.7459468,-75.546589
EDM,20092010,8467583,Dean,Arsene,8,D,Murrayville,CAN,49.088493,-122.6133013
DAL,20032004,8467594,Jeff,MacMillan,37,D,Durham,CAN,44.0310471,-78.949678
ATL,20022003,8467658,Dan,Snyder,37,C,Kitchener,CAN,43.451291,-80.4927815
LAK,20032004,8467682,Brad,Chartrand,29,C,Winnipeg,CAN,49.8955367,-97.1384584
BOS,20052006,8467700,Eric,Healey,18,C,Hull,USA,43.1897632,-96.1338818
MIN,20022003,8467731,Curtis,Murphy,38,D,Kerrobert,CAN,51.9158875,-109.1365445
PHI,20032004,8467732,Kirby,Law,47,R,McCreary,CAN,50.7525914,-99.4213426
STL,20022003,8467830,Cody,Rudkowsky,45,G,Willingdon,CAN,53.8272186,-112.1144684
PHX,20132014,8467831,Jeff,Halpern,14,C,Washington,USA,38.8950368,-77.0365427
ANA,20002001,8467834,Gregg,Naumenko,1,G,Chicago,USA,41.8755616,-87.6244212
MIN,20012002,8467843,David,Cullen,24,D,St. Catharines,CAN,43.1579812,-79.2441003
ANA,20112012,8467844,Jason,Blake,33,L,Moorhead,USA,46.8739081,-96.7538674
VAN,20012002,8467851,Steven,Kariya,18,L,North Vancouver,CAN,49.3206294,-123.0737925
DET,20102011,8467856,Brian,Rafalski,28,D,Dearborn,USA,42.3222599,-83.1763145
VAN,20082009,8467857,Jason,Krog,27,C,Fernie,CAN,49.5041747,-115.062867
ATL,20002001,8467867,Bryan,Adams,26,L,Fort St. James,CAN,54.4446952,-124.2596983
VAN,20172018,8467875,Daniel,Sedin,22,L,Ornskoldsvik,SWE,63.2888613,18.7160209
VAN,20172018,8467876,Henrik,Sedin,33,C,Ornskoldsvik,SWE,63.2888613,18.7160209
PHX,20052006,8467877,Pavel,Brendl,28,R,Opocno,CZE,50.2676907,16.1145157
TOR,20112012,8467878,Tim,Connolly,12,C,Syracuse,USA,43.0481221,-76.1474244
BOS,20062007,8467879,Brian,Finley,60,G,Sault Ste. Marie,CAN,46.5126554,-84.3330301
CBJ,20072008,8467880,Kris,Beech,14,C,Salmon Arm,CAN,50.7005059,-119.2790529
NYR,20132014,8467881,Taylor,Pyatt,14,L,Thunder Bay,CAN,48.406414,-89.259796
CGY,20092010,8467882,Jamie,Lundmark,45,C,Edmonton,CAN,53.5462055,-113.491241
FLA,20072008,8467883,Branislav,Mezei,2,D,Nitra,SVK,48.31295,18.0894593
OTT,20062007,8467884,Oleg,Saprykin,61,L,Moscow,RUS,55.625578,37.6063916
FLA,20032004,8467885,Denis,Shvidki,21,R,Kharkov,UKR,49.9923181,36.2310146
EDM,20052006,8467886,Jani,Rita,28,L,Helsinki,FIN,60.1674881,24.9427473
BUF,20052006,8467887,Jeff,Jillson,34,D,North Smithfield,USA,41.9667652,-71.5495071
CAR,20072008,8467889,David,Tanabe,45,D,White Bear Lake,USA,45.0838098,-93.0069304
NSH,20152016,8467890,Barret,Jackman,5,D,Trail,CAN,49.0945296,-117.7097659
PIT,20052006,8467891,Konstantin,Koltsov,71,R,Minsk,BLR,53.9024716,27.5618225
ATL,20022003,8467892,Kirill,Safronov,29,D,St. Petersburg,RUS,59.9606739,30.1586551
NYR,20012002,8467893,Barrett,Heisten,47,L,Anchorage,USA,61.108815,-149.3893053
VAN,20052006,8467895,Maxime,Ouellet,1,G,Beauport,CAN,46.9071105,-71.2127969
ATL,20072008,8467896,Steve,McCarthy,5,D,Trail,CAN,49.0945296,-117.7097659
COL,20032004,8467898,Mikhail,Kuleshov,43,L,Perm,RUS,58.014965,56.246723
STL,20152016,8467899,Martin,Havlat,29,R,Mlada Boleslav,CZE,50.4116187,14.9031301
FLA,20032004,8467901,Kristian,Kudroc,33,D,Michalovce,SVK,48.7514383,21.9211949
PIT,20022003,8467902,Michal,Sivek,12,C,Nachod,CZE,50.4167025,16.1622871
ATL,20012002,8467903,Luke,Sellars,40,D,Toronto,CAN,43.6534817,-79.3839347
COL,20032004,8467904,Charlie,Stephens,38,C,London,CAN,42.9832406,-81.243372
CAR,20082009,8467905,Michael,Ryan,20,L,Boston,USA,42.3554334,-71.060511
VAN,20102011,8467906,Jonas,Andersson,24,R,Lidingo,SWE,59.3669445,18.1820897
PIT,20022003,8467907,Ross,Lupaschuk,34,D,Edmonton,CAN,53.5462055,-113.491241
CHI,20052006,8467908,Milan,Bartovic,26,R,Trencin,SVK,48.8922719,18.0387465
SJS,20082009,8467909,Alexei,Semenov,21,D,Murmansk,RUS,68.970665,33.07497
ANA,20132014,8467910,Nolan,Yonkman,40,D,Punnichy,CAN,51.3714106,-104.2978988
OTT,20112012,8467913,Alex,Auld,35,G,Cold Lake,CAN,54.46046,-110.192871
CHI,20062007,8467914,Tony,Salmelainen,10,L,Espoo,FIN,60.2047672,24.6568435
DET,20112012,8467915,Mike,Commodore,22,D,Fort Saskatchewan,CAN,53.7128571,-113.214894
CBJ,20142015,8467917,Jordan,Leopold,3,D,Golden Valley,USA,46.9317944,-103.8668414
PHI,20062007,8467918,Martin,Grenier,32,D,Laval,CAN,45.5757802,-73.7530656
TBL,20022003,8467920,Sheldon,Keefe,28,R,Brampton,CAN,43.685832,-79.7599366
OTT,20012002,8467921,Simon,Lajeunesse,35,G,Quebec City,CAN,46.8137431,-71.2084061
CAR,20032004,8467922,Brett,Lysak,56,C,Edmonton,CAN,53.5462055,-113.491241
PHX,20072008,8467924,Matt,Murley,58,L,Troy,USA,42.7284117,-73.6917878
PHI,20132014,8467925,Adam,Hall,18,R,Kalamazoo,USA,42.291707,-85.5872286
PHX,20002001,8467926,Brad,Ralph,31,L,Ottawa,CAN,45.4208777,-75.6901106
PIT,20102011,8467927,Andrew,Hutchinson,8,D,Evanston,USA,42.0470043,-87.6846053
DET,20112012,8467928,Doug,Janik,37,D,Agawam,USA,42.0688621,-72.6151604
NYI,20132014,8467931,Matt,Carkner,7,D,Winchester,CAN,45.0928774,-75.35299
TOR,20102011,8467937,Mike,Zigomanis,26,C,Toronto,CAN,43.6534817,-79.3839347
NSH,20022003,8467938,Jan,Lasak,35,G,Zvolen,SVK,48.5782517,19.1247135
DAL,20082009,8467939,Dan,Jancevski,4,D,Windsor,CAN,42.3167397,-83.0373389
TBL,20022003,8467940,Evgeny,Konstantinov,1,G,Kazan,RUS,55.7823547,49.1242266
BOS,20052006,8467941,Zdenek,Blatny,89,L,Brno,CZE,49.1922443,16.6113382
ANA,20112012,8467943,Niklas,Hagman,12,L,Espoo,FIN,60.2047672,24.6568435
PHX,20032004,8467944,Jason,Jaspers,21,C,Thunder Bay,CAN,48.406414,-89.259796
CAR,20082009,8467949,Frantisek,Kaberle,5,D,Kladno,CZE,50.1478497,14.1025379
BUF,20222023,8467950,Craig,Anderson,41,G,Park Ridge,USA,42.0112329,-87.8406031
MIN,20062007,8467951,Mattias,Weinhandl,18,R,Ljungby,SWE,56.85,13.933333
LAK,20052006,8467954,Adam,Hauser,45,G,Bovey,USA,47.2953214,-93.415418
NJD,20082009,8467956,Niclas,Havelid,28,D,Stockholm,SWE,59.3251172,18.0710935
CAR,20032004,8467957,Brad,Fast,47,D,Fort St. John,CAN,56.2524039,-120.846943
NYR,20012002,8467958,Peter,Smrek,25,D,Martin,SVK,49.0724921,18.929193
TBL,20112012,8467959,Sebastien,Caron,35,G,Amqui,CAN,48.4656706,-67.4315171
TBL,20022003,8467961,Jimmie,Olvestad,18,L,Stockholm,SWE,59.3251172,18.0710935
TBL,20072008,8467962,Kyle,Wanvig,46,R,Calgary,CAN,51.0456064,-114.057541
PIT,20102011,8467964,Mike,Comrie,19,C,Edmonton,CAN,53.5462055,-113.491241
MIN,20072008,8467966,Branko,Radivojevic,92,R,Piestany,SVK,48.5895247,17.8213848
ANA,20172018,8467967,Chris,Kelly,22,C,Toronto,CAN,43.6534817,-79.3839347
PHX,20072008,8467969,Mathias,Tjarnqvist,22,L,Umea,SWE,63.8256568,20.2630745
PHI,20142015,8467972,Rob,Zepp,72,G,Scarborough,CAN,43.7729744,-79.2576479
FLA,20062007,8467974,Juraj,Kolnik,13,R,Nitra,SVK,48.31295,18.0894593
CGY,20142015,8467977,Brian,McGrattan,16,R,Hamilton,CAN,43.2560802,-79.8728583
NYR,20142015,8467988,Ryan,Malone,12,L,Pittsburgh,USA,40.4416941,-79.9900861
TBL,20002001,8468000,Kaspars,Astashenko,62,D,Riga,LAT,56.9493977,24.1051846
FLA,20182019,8468001,Derek,MacKenzie,17,C,Sudbury,CAN,46.49272,-80.991211
NYI,20032004,8468003,Justin,Mapletoft,16,C,Lloydminster,CAN,53.2816669,-109.986339
WSH,20032004,8468005,Roman,Tvrdon,64,R,Trencin,SVK,48.8922719,18.0387465
ANA,20202021,8468011,Ryan,Miller,30,G,East Lansing,USA,42.7320307,-84.4721678
COL,20032004,8468025,Jordan,Krestanovich,37,L,Langley,CAN,49.1039289,-122.657047
PHI,20062007,8468028,Niko,Dimitrakos,15,R,Somerville,USA,42.3875968,-71.0994968
WSH,20062007,8468035,Timo,Helbling,51,D,Basel,SUI,47.5581077,7.5878261
ANA,20062007,8468036,Bjorn,Melin,43,R,Jonkoping,SWE,57.7825634,14.165719
CBJ,20052006,8468037,Martin,Prusek,35,G,Ostrava,CZE,49.8349139,18.2820084
CAR,20162017,8468038,Michael,Leighton,32,G,Petrolia,CAN,42.882002,-82.149582
CHI,20032004,8468043,Matt,Underhill,40,G,Campbell River,CAN,50.023071,-125.244153
CAR,20032004,8468047,Damian,Surma,52,L,Lincoln Park,USA,42.2505943,-83.1785361
NYR,20052006,8468055,Fedor,Fedorov,17,L,Moscow,RUS,55.625578,37.6063916
COL,20032004,8468056,Riku,Hahl,32,C,Hämeenlinna,FIN,60.9948584,24.46654
WSH,20132014,8468064,Martin,Erat,10,R,Trebic,CZE,49.2151907,15.8816091
PHI,20012002,8468081,Vaclav,Pletka,11,L,Boleslav,CZE,51.0024104,15.0241171
NYR,20032004,8468082,Layne,Ulmer,53,C,North Battleford,CAN,52.776186,-108.300476
DET,20172018,8468083,Henrik,Zetterberg,40,C,Njurunda,SWE,62.2113601,17.6826161
FLA,20172018,8468085,Radim,Vrbata,71,R,Mlada Boleslav,CZE,50.4116187,14.9031301
CBJ,20112012,8468086,Alexandre,Giroux,28,L,Quebec City,CAN,46.8137431,-71.2084061
TOR,20092010,8468090,Garnet,Exelby,7,D,Craik,CAN,51.0515057,-105.8159306
STL,20052006,8468094,Colin,Hemingway,53,L,Surrey,CAN,49.1913033,-122.849143
MTL,20132014,8468095,George,Parros,15,R,Washington,USA,38.8950368,-77.0365427
NYI,20132014,8468101,Radek,Martinek,4,D,Havlickuv Brod,CZE,49.606942,15.5795748
BOS,20062007,8468103,Petr,Tenkrat,17,R,Kladno,CZE,50.1478497,14.1025379
TOR,20052006,8468105,Alexander,Khavanov,25,D,Moscow,RUS,55.625578,37.6063916
PHX,20032004,8468107,Goran,Bezina,57,D,Split,CRO,43.5116383,16.4399659
TOR,20032004,8468112,Pierre,Hedin,3,D,Ornskoldsvik,SWE,63.2888613,18.7160209
TOR,20092010,8468113,Jeff,Finger,4,D,Houghton,USA,46.8591287,-88.7774734
MTL,20132014,8468114,Douglas,Murray,6,D,Bromma,SWE,59.339769,17.9395411
VAN,20062007,8468118,Tommi,Santala,26,C,Helsinki,FIN,60.1674881,24.9427473
LAK,20022003,8468120,Mikko,Eloranta,42,L,Turku,FIN,60.4517531,22.2670522
COL,20092010,8468121,Darren,Haydar,12,R,Toronto,CAN,43.6534817,-79.3839347
NJD,20072008,8468123,Noah,Clarke,12,L,La Verne,USA,40.429905,-74.261378
CBJ,20022003,8468130,Hannes,Hyvonen,24,R,Ouluinki,FIN,64.0,26.0
CGY,20052006,8468150,Lynn,Loyns,37,C,Naicam,CAN,52.4165073,-104.4963287
NYI,20052006,8468153,Kevin,Colley,62,R,New Haven,USA,41.3082138,-72.9250518
STL,20032004,8468158,Jeremy,Yablonski,33,R,Meadow Lake,CAN,54.13026,-108.435059
VAN,20062007,8468161,Brandon,Reid,37,C,Kirkland,CAN,45.4529194,-73.8647559
TOR,20132014,8468162,Jerred,Smithson,22,C,Vernon,CAN,50.2668671,-119.2718157
CBJ,20112012,8468166,Curtis,Sanford,30,G,Owen Sound,CAN,44.5678105,-80.9430094
PHI,20122013,8468172,Ruslan,Fedotenko,26,L,Kiev,UKR,50.4500336,30.5241361
COL,20082009,8468184,Lawrence,Nycholat,3,D,Calgary,CAN,51.0456064,-114.057541
NYR,20002001,8468189,Jeff,Ulmer,38,R,Wilcox,CAN,50.097679,-104.7258
SJS,20172018,8468208,Joel,Ward,42,R,North York,CAN,43.7543311,-79.4491091
SJS,20112012,8468213,Jim,Vandermeer,2,D,Caroline,CAN,52.0943034,-114.7391684
NYR,20112012,8468224,Sean,Avery,16,L,North York,CAN,43.7543311,-79.4491091
TOR,20012002,8468243,Sebastien,Centomo,30,G,Montréal,CAN,45.5031824,-73.5698065
PIT,20102011,8468252,Eric,Godard,28,R,Vernon,CAN,50.2668671,-119.2718157
NYR,20032004,8468300,Richard,Scott,13,R,Orillia,CAN,44.6092059,-79.4175587
MTL,20172018,8468309,Mark,Streit,32,D,Bern,SUI,46.9484742,7.4521749
DAL,20032004,8468406,Gavin,Morgan,40,C,Scarborough,CAN,43.7729744,-79.2576479
WSH,20032004,8468413,Dwayne,Zinger,49,D,Coronation,CAN,52.0929552,-111.4490001
CAR,20092010,8468427,Brian,Pothier,5,D,New Bedford,USA,41.6362152,-70.934205
FLA,20102011,8468432,Steve,Reinprecht,27,C,Edmonton,CAN,53.5462055,-113.491241
STL,20122013,8468434,Andy,McDonald,10,L,Strathroy,CAN,42.966146,-81.5910083
FLA,20032004,8468436,Mike,Green,47,C,Victoria,CAN,48.4283182,-123.364953
NYR,20022003,8468438,Billy,Tibbetts,44,R,Boston,USA,42.3554334,-71.060511
ATL,20062007,8468443,Jean-Pierre,Vigier,11,R,Notre Dame de Lourdes,CAN,49.5290019,-98.5566596
ATL,20022003,8468444,Brad,Tapper,18,R,Scarborough,CAN,43.7729744,-79.2576479
STL,20002001,8468448,Dale,Clarke,49,D,Belleville,CAN,44.2436328,-77.3607597
NSH,20022003,8468449,Greg,Classen,38,C,Aylsham,CAN,53.1921953,-103.805898
NYR,20032004,8468458,Cory,Larose,18,C,Campbellton,CAN,48.0046634,-66.6765986
MTL,20112012,8468463,Mathieu,Darche,52,L,Montréal,CAN,45.5031824,-73.5698065
COL,20062007,8468466,Mark,Rycroft,20,R,Penticton,CAN,49.5003268,-119.593249
CBJ,20022003,8468468,Blake,Bellefeuille,38,C,Framingham,USA,42.2773177,-71.4165905
MIN,20012002,8468477,Derek,Gustafson,30,G,Gresham,USA,45.4978623,-122.4329883
MTL,20142015,8468478,Mike,Weaver,43,D,Brampton,CAN,43.685832,-79.7599366
NYI,20122013,8468481,Rick,DiPietro,39,G,Winthrop,USA,42.3746525,-70.9825807
ANA,20142015,8468482,Dany,Heatley,51,L,Freiburg,GER,47.9960901,7.8494005
LAK,20172018,8468483,Marian,Gaborik,12,R,Trencin,SVK,48.8922719,18.0387465
PHX,20132014,8468484,Rostislav,Klesla,16,D,Novy Jicin,CZE,49.594881,18.0102584
SJS,20132014,8468485,Raffi,Torres,13,L,Toronto,CAN,43.6534817,-79.3839347
NSH,20172018,8468486,Scott,Hartnell,17,L,Regina,CAN,50.4479733,-104.6158764
PHI,20062007,8468487,Lars,Jonsson,43,D,Borlange,SWE,60.4856426,15.4234561
CHI,20062007,8468488,Nikita,Alexeev,34,R,Murmansk,RUS,68.970665,33.07497
DAL,20082009,8468489,Brent,Krahn,41,G,Winnipeg,CAN,49.8955367,-97.1384584
CHI,20052006,8468490,Mikhail,Yakubov,42,C,Barnaul,RUS,53.3475493,83.7788448
CHI,20052006,8468491,Pavel,Vorobiev,32,R,Karaganda,KAZ,49.1767322,74.1811272
ANA,20032004,8468492,Alexei,Smirnov,22,L,Tver,RUS,56.858675,35.9208284
OTT,20192020,8468493,Ron,Hainsey,81,D,Bolton,USA,42.4342336,-71.6097744
FLA,20032004,8468494,Vaclav,Nedorost,40,C,České Budějovice,CZE,48.9747357,14.474285
NYR,20072008,8468496,Marcel,Hossa,81,L,Ilava,SVK,48.9985674,18.2307598
EDM,20062007,8468497,Alexei,Mikhnov,8,L,Kiev,UKR,50.4500336,30.5241361
WSH,20182019,8468498,Brooks,Orpik,44,D,San Francisco,USA,37.7792588,-122.4193286
CGY,20112012,8468499,Krys,Kolanos,8,C,Calgary,CAN,51.0456064,-114.057541
NYR,20102011,8468500,Alex,Frolov,31,L,Moscow,RUS,55.7505412,37.6174782
NSH,20142015,8468501,Anton,Volchenkov,20,D,Moscow,RUS,55.7505412,37.6174782
OTT,20102011,8468502,David,Hale,36,D,Colorado Springs,USA,38.8339578,-104.825348
MIN,20092010,8468503,Nathan,Smith,27,C,Edmonton,CAN,53.5462055,-113.491241
TOR,20152016,8468504,Brad,Boyes,28,R,Mississauga,CAN,43.5896231,-79.6443879
DET,20162017,8468505,Steve,Ott,29,C,Summerside,CAN,46.394259,-63.7892386
DAL,20102011,8468506,Brian,Sutherby,20,C,Edmonton,CAN,53.5462055,-113.491241
BOS,20032004,8468507,Martin,Samuelsson,43,L,Upplands Väsby,SWE,59.516667,17.916667
CAR,20192020,8468508,Justin,Williams,14,R,Cobourg,CAN,43.9595998,-78.1677784
DET,20182019,8468509,Niklas,Kronwall,55,D,Stockholm,SWE,59.3251172,18.0710935
MIN,20112012,8468510,Jeff,Taffe,23,L,Hastings,USA,44.7426933,-92.8518697
CAR,20032004,8468512,Tomas,Kurka,37,L,Most,CZE,50.5032737,13.636112
PHI,20162017,8468513,Nick,Schultz,55,D,Strasbourg,CAN,51.0704195,-104.9568557
SJS,20112012,8468515,Brad,Winchester,10,L,Madison,USA,43.074761,-89.3837613
MIN,20092010,8468517,Andy,Hilbert,19,C,Howell,USA,36.766989,-91.9151975
FLA,20142015,8468518,Tomas,Kopecky,82,R,Ilava,SVK,48.9985674,18.2307598
PHI,20122013,8468520,Kurtis,Foster,3,D,Carp,CAN,45.345148,-76.03672
VAN,20092010,8468523,Matt,Pettinger,13,L,Edmonton,CAN,53.5462055,-113.491241
ANA,20142015,8468524,Ilya,Bryzgalov,80,G,Togliatti,RUS,53.5149884,49.4073316
MIN,20152016,8468526,Jarret,Stoll,19,C,Melville,CAN,50.9307241,-102.807296
LAK,20022003,8468527,Jared,Aulin,31,C,Calgary,CAN,51.0456064,-114.057541
CHI,20062007,8468529,Jonas,Nordqvist,32,C,Leksand,SWE,60.7329032,14.9968205
BOS,20032004,8468531,Kris,Vernarsky,76,C,Detroit,USA,42.3315509,-83.0466403
PIT,20052006,8468532,Shane,Endicott,14,C,Saskatoon,CAN,52.131802,-106.660767
PHI,20122013,8468534,Andreas,Lilja,6,D,Helsingborg,SWE,56.0442098,12.703706
ANA,20172018,8468535,Antoine,Vermette,50,C,St. Agapit,CAN,46.562873,-71.435165
TOR,20062007,8468536,Aleksander,Suglobov,9,R,Elektrostal,RUS,55.7903785,38.4405711
BOS,20032004,8468539,Ivan,Huml,36,L,Kladno,CZE,50.1478497,14.1025379
FLA,20142015,8468540,Dan,Ellis,39,G,Saskatoon,CAN,52.131802,-106.660767
WSH,20032004,8468541,Jakub,Cutta,36,D,Jablonec Nad Nisou,CZE,50.7240899,15.1710958
SJS,20172018,8468542,Paul,Martin,7,D,Minneapolis,USA,44.9772995,-93.2654692
